,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.7664919847063556,0.07922137597546011,1.2729753175010614,-1.5648797645150223,0.5566081693658704,0.03815196849888474,0.03570417232916067,-0.22035765595680573,-0.6111664237229613,-0.10046737030685313,0.06191766015128747,0.10588667876208846,-0.08957071665430853,0.0003829325150366547,0.015149209593654886,-0.02028488466883824,-0.0007320071699306856,-0.0004471958449758376
1,-2.8409928195607055,1.2431966095270268,-1.4999219375479191,-0.03618346977750006,0.9058094162335026,0.358255437459484,-0.7159643975017452,-0.40653851496109006,0.035326301695722435,0.17848909954719475,0.03339188548668162,0.0678830025206385,0.03621782359286631,-0.06150230979050381,-0.011795154105765482,-0.04949399899538426,0.01263547095783374,0.0001469961721914507
2,7.965642005946087,3.720966477898719,0.5574295793781802,2.3086724035701227,-0.1956747345325886,-0.11860801148272238,-0.3807092851418722,-0.22890322411822717,-0.292176691217007,-0.25958224899391746,0.001909734447665401,-0.0070698029737566725,-0.04114357560990978,-0.021616394393948413,-0.13766457693657064,-0.03763775181305733,-0.014172037299407348,0.0012966459074711615
3,3.563814107045686,-3.3503079976845855,-2.241053215158729,-0.8381759365402547,0.44236666133663577,-0.3148239416813041,-0.06481692879882901,0.27415374929916825,0.1653055593947088,-0.1424156902909366,0.07766998480599344,0.04985850616347831,-0.03156067161464335,-0.0013622249321406932,-0.0009734243505160264,0.003463431330772806,0.0023409651013225202,-0.005936014220178209
4,-1.9068582428884626,0.7277715202432965,1.3674835543987414,0.43517475561713914,-1.4765340947499204,-0.4750245387112494,-0.5475920183490022,0.6026296767576739,-0.006794342554894559,-0.21813183362688487,0.11799375680347328,-0.002777961388005002,-0.16857082669614545,-0.04418601906442002,-0.02161919362585902,-0.023163832809227305,0.0017327907236042751,-0.001504892334385689
5,-4.034928539225187,0.4207421958037625,-1.0542013326780688,0.46988477630547953,0.176036526958049,-0.3842516808136559,0.04675405397544032,0.14789605869286537,0.35732835478376307,-0.1219313879020838,0.17585835523863574,0.02971188602021394,-0.07659163693051685,0.028694951919246883,-0.006163730774547405,-0.003656648384187236,-0.004187096207904641,0.007766805705207174
6,0.7119096855944337,-0.5022354398158602,2.0104359539793384,-0.07072973173381454,-1.2295750094957527,-0.2986581279431991,0.24187096465479835,-0.05217986705725117,-0.14955674356564488,-0.07327571523227551,0.21347576606575336,-0.08826764802819634,-0.0012930147699157513,-0.04065829933744066,0.021075586934755475,-0.014760669844622995,-0.004069008580353455,0.0033163534085407205
7,-0.28144263747618903,0.7565740472114209,-0.39043320571093804,-0.35733140190747814,-0.9885251984182036,0.989587839773816,-0.330861455616544,-0.0014185427443085263,-0.011685150416723238,0.033898294364712644,-0.10590036731766173,-0.03280521073249594,0.011579131416566038,0.08009182228339262,0.06146249304794345,-0.06905601385882465,0.0060752298122279495,-0.0049709435636187405
8,-3.2065666729368787,1.1979884920405717,-1.3639353146785147,-0.001570712787581724,0.961373668275274,-0.042683066731337545,-0.7422029841864481,-0.3268402910504213,-0.03472530048743088,0.008376211265405442,0.04616849249952795,0.0787231254897256,-0.02218074578373619,0.04768937352618974,0.030640175537623562,-0.011868635537644327,-0.004230737710402226,0.00683918803359268
9,-2.0488844095038763,0.6928900422493955,0.6219979721787171,-0.6595387279602135,0.3438323974892715,-0.5754221881431604,-0.34324928881914596,0.13965440343545327,-0.16761868628385124,0.08606927348036476,-0.06285220032293283,0.11349680485125488,0.10302300134487433,-0.03169882884863962,0.014848167112005144,0.06730302876622414,-0.03172547878848903,-0.0018259188915838033
